Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,
O07468,27-08-2023,C1475,58,Male,North,Australia,Furniture,Chair,897.27,1.00,0.11,798.57,144.82,Debit Card,
O07469,18-03-2024,C0916,45,Female,West,Germany,Electronics,Tablet,608.28,2.00,0.19,985.41,238.06,Cash,
O07470,22-05-2023,C1026,53,Male,East,Germany,Furniture,Sofa,560.21,3.00,0.21,1327.70,334.02,Debit Card,
O07471,15-03-2023,C0121,57,Female,East,Germany,Clothing,Shoes,394.55,1.00,0.03,382.71,89.24,Debit Card,
O07472,08-03-2024,C1038,52,Female,North,India,Clothing,T-Shirt,591.58,3.00,0.24,1348.80,358.38,Credit Card,
O07473,24-02-2024,C1323,57,Male,West,UK,Furniture,Desk,257.50,1.00,0.08,236.90,43.26,PayPal,
O07474,08-11-2023,C1808,51,Male,South,Germany,Electronics,Smartphone,434.27,5.00,0.29,1541.66,378.33,Debit Card,
O07475,27-02-2023,C1963,19,Female,South,USA,Furniture,Sofa,456.06,3.00,0.27,998.77,231.77,PayPal,
O07476,28-02-2024,C1796,55,Female,North,Germany,Electronics,Tablet,79.82,3.00,0.23,184.38,20.95,PayPal,
O07477,03-03-2024,C0720,47,Male,North,USA,Office Supplies,Pen Set,508.59,5.00,0.08,2339.51,715.83,Cash,
O07478,18-02-2023,C0397,41,Female,East,USA,Electronics,Headphones,849.86,5.00,0.15,3611.91,364.57,Cash,
O07479,17-06-2024,C1686,63,Female,North,UK,Electronics,Laptop,380.26,5.00,0.20,1521.04,492.55,Debit Card,
O07480,02-07-2023,C1918,41,Male,East,Canada,Electronics,Tablet,671.58,4.00,0.24,2041.60,276.16,Cash,
O07481,02-02-2024,C1149,26,Female,East,Germany,Clothing,Shoes,628.55,3.00,0.18,1546.23,315.57,Debit Card,
O07482,14-09-2023,C0846,59,Female,East,USA,Furniture,Sofa,150.98,2.00,0.02,295.92,42.21,PayPal,
O07483,13-01-2023,C0969,53,Female,East,UK,Office Supplies,Notebook,56.54,2.00,0.03,109.69,32.99,Debit Card,
O07484,03-04-2023,C0310,21,Female,North,Australia,Electronics,Headphones,207.90,4.00,0.12,731.81,86.13,Cash,
O07485,23-01-2023,C0627,41,Male,South,UK,Furniture,Desk,878.74,2.00,0.25,1318.11,166.38,Debit Card,
O07486,19-10-2023,C1131,60,Male,North,Canada,Office Supplies,Pen Set,482.63,1.00,0.05,458.50,95.17,Cash,
O07487,19-01-2023,C0903,56,Female,North,India,Furniture,Chair,266.30,5.00,0.07,1238.29,219.32,Cash,
O07488,08-07-2023,C1407,61,Male,East,USA,Electronics,Laptop,662.10,5.00,0.08,3045.66,758.16,Credit Card,
O07489,15-01-2023,C1306,44,Female,East,UK,Clothing,Shoes,573.40,3.00,0.21,1358.96,266.95,PayPal,
O07490,15-03-2023,C1756,31,Female,North,USA,Furniture,Desk,233.11,1.00,0.01,230.78,59.40,Debit Card,
O07491,24-06-2023,C0579,47,Male,West,Australia,Electronics,Smartphone,642.89,3.00,0.12,1697.23,573.36,PayPal,
O07492,24-06-2024,C0538,23,Female,West,Canada,Furniture,Sofa,14.99,5.00,0.26,55.46,14.94,Credit Card,
O07493,15-04-2023,C0536,45,Female,West,UK,Clothing,Jeans,688.44,5.00,0.13,2994.71,584.08,Cash,
O07494,07-03-2023,C0909,58,Male,South,Germany,Office Supplies,Printer Paper,745.23,1.00,0.29,529.11,55.58,Debit Card,
O07495,20-09-2023,C1619,51,Male,East,USA,Office Supplies,Stapler,755.59,1.00,0.01,748.03,201.85,Cash,
O07496,07-12-2023,C1900,44,Female,West,Australia,Clothing,Jacket,406.69,2.00,0.28,585.63,179.76,PayPal,
O07497,10-07-2023,C1528,29,Male,West,Germany,Office Supplies,Printer Paper,753.58,5.00,0.26,2788.25,604.70,Credit Card,
O07498,23-02-2024,C0574,39,Female,North,USA,Furniture,Sofa,402.72,5.00,0.11,1792.10,561.82,Cash,
O07499,24-01-2024,C1037,19,Female,North,USA,Clothing,Shoes,158.29,5.00,0.22,617.33,208.19,Cash,
O07500,09-05-2024,C1484,42,Male,South,Germany,Clothing,Jeans,81.81,1.00,0.27,59.72,17.45,Credit Card,
O07501,04-07-2023,C0477,48,Female,West,UK,Office Supplies,Notebook,374.88,4.00,0.02,1469.53,460.41,PayPal,
O07502,11-10-2023,C0691,56,Male,South,Germany,Clothing,Shoes,729.26,5.00,0.11,3245.21,426.29,Cash,
O07503,12-03-2023,C1461,28,Female,East,Canada,Clothing,Shoes,984.63,2.00,0.27,1437.56,232.30,Debit Card,
O07504,26-04-2023,C1814,63,Female,South,India,Office Supplies,Notebook,199.73,1.00,0.22,155.79,24.02,Debit Card,
O07505,06-09-2023,C1269,24,Female,West,USA,Office Supplies,Notebook,682.78,1.00,0.08,628.16,119.52,Cash,
O07506,16-11-2023,C1756,31,Male,North,Australia,Furniture,Desk,510.21,5.00,0.03,2474.52,282.97,Cash,
O07507,13-10-2023,C0826,42,Female,South,India,Clothing,T-Shirt,547.49,4.00,0.10,1970.96,342.70,Debit Card,
O07508,13-02-2023,C1976,47,Male,East,Australia,Electronics,Headphones,311.75,1.00,0.23,240.05,51.67,Cash,
O07509,29-09-2023,C0942,28,Male,West,Germany,Electronics,Laptop,465.30,1.00,0.08,428.08,44.41,Debit Card,
O07510,01-04-2024,C1249,61,Female,North,India,Office Supplies,Notebook,107.31,4.00,0.05,407.78,121.80,Credit Card,
O07511,19-09-2023,C1362,44,Female,South,Australia,Clothing,Shoes,90.63,5.00,0.25,339.86,48.60,Credit Card,
O07512,03-01-2023,C0188,64,Male,North,UK,Clothing,Jacket,717.26,5.00,0.26,2653.86,346.03,Cash,
O07513,29-06-2023,C0830,48,Male,North,Australia,Furniture,Chair,291.04,3.00,0.14,750.88,92.58,Cash,
O07514,16-09-2023,C0760,58,Female,North,UK,Office Supplies,Stapler,847.86,3.00,0.01,2518.14,345.97,Cash,
O07515,27-07-2023,C0130,46,Female,East,Canada,Office Supplies,Notebook,884.02,3.00,0.07,2466.42,515.12,Credit Card,
O07516,03-01-2023,C1960,54,Female,West,Canada,Electronics,Laptop,39.05,1.00,0.23,30.07,4.83,Credit Card,
O07517,15-07-2023,C0595,57,Male,South,India,Office Supplies,Printer Paper,959.63,1.00,0.21,758.11,198.57,Credit Card,
O07518,05-08-2023,C1808,56,Male,North,Australia,Clothing,Jacket,768.30,3.00,0.28,1659.53,500.67,Debit Card,
O07519,23-02-2024,C1157,60,Female,East,USA,Office Supplies,Printer Paper,213.12,5.00,0.29,756.58,141.65,PayPal,
O07520,05-04-2024,C0857,56,Male,East,USA,Clothing,Shoes,992.13,1.00,0.17,823.47,254.39,Credit Card,
O07521,09-09-2023,C0700,49,Male,West,UK,Furniture,Sofa,551.67,1.00,0.07,513.05,125.14,Debit Card,
O07522,24-09-2023,C1826,29,Female,South,Germany,Office Supplies,Printer Paper,78.63,1.00,0.22,61.33,6.67,Credit Card,
O07523,19-01-2023,C1505,49,Male,North,Australia,Electronics,Headphones,671.90,2.00,0.11,1195.98,265.78,Cash,
O07524,14-03-2024,C0491,54,Male,West,USA,Electronics,Tablet,681.87,3.00,0.21,1616.03,187.91,Cash,
O07525,15-05-2023,C1035,43,Female,West,Australia,Furniture,Chair,94.84,4.00,0.02,371.77,119.16,Credit Card,
O07526,29-09-2023,C0903,64,Male,East,India,Electronics,Tablet,801.06,4.00,0.08,2947.90,588.78,Debit Card,
O07527,12-03-2024,C1255,35,Female,North,India,Electronics,Laptop,386.59,2.00,0.03,749.98,129.55,Cash,
O07528,17-03-2023,C1881,65,Female,East,USA,Clothing,Shoes,188.05,1.00,0.22,146.68,18.90,Debit Card,
O07529,19-05-2024,C1896,25,Male,South,Germany,Office Supplies,Stapler,375.98,2.00,0.22,586.53,132.46,Debit Card,
O07530,15-01-2023,C0912,36,Female,North,USA,Clothing,Jeans,407.17,3.00,0.24,928.35,262.43,Cash,
O07531,13-01-2023,C0332,35,Female,West,Germany,Clothing,Jacket,56.04,5.00,0.17,232.57,27.65,Debit Card,
O07532,13-09-2023,C0256,56,Female,West,Australia,Furniture,Chair,817.48,2.00,0.28,1177.17,193.31,Credit Card,
O07533,04-05-2024,C1319,24,Female,South,USA,Clothing,Jeans,572.26,5.00,0.10,2575.17,508.29,Cash,
O07534,08-06-2023,C0229,27,Female,South,Canada,Electronics,Laptop,359.99,4.00,0.19,1166.37,160.74,Debit Card,
O07535,25-04-2023,C1249,23,Female,East,UK,Office Supplies,Printer Paper,363.72,2.00,0.18,596.50,136.06,Cash,
O07536,22-06-2023,C1529,43,Male,West,USA,Office Supplies,Notebook,809.68,4.00,0.26,2396.65,320.77,PayPal,
O07537,08-03-2023,C1419,30,Male,North,Canada,Office Supplies,Notebook,246.12,2.00,0.17,408.56,69.46,PayPal,
O07538,12-06-2024,C0390,61,Female,South,India,Clothing,Shoes,667.16,2.00,0.22,1040.77,343.63,Cash,
O07539,04-04-2023,C0435,37,Female,North,Canada,Clothing,Jeans,152.40,1.00,0.12,134.11,26.12,PayPal,
O07540,23-02-2024,C1096,48,Female,West,Canada,Clothing,Shoes,395.20,5.00,0.22,1541.28,440.39,Debit Card,
O07541,30-09-2023,C0072,40,Male,North,Canada,Office Supplies,Notebook,741.76,3.00,0.19,1802.48,538.49,Debit Card,
O07542,05-07-2023,C0312,47,Male,East,Canada,Clothing,Shoes,93.86,3.00,0.22,219.63,70.06,PayPal,
O07543,02-02-2023,C0225,21,Female,West,Australia,Clothing,Shoes,575.68,1.00,0.29,408.73,87.29,Debit Card,
O07544,25-04-2024,C0039,62,Female,East,UK,Clothing,Shoes,352.88,1.00,0.01,349.35,50.56,Credit Card,
O07545,26-02-2024,C0672,39,Male,East,UK,Electronics,Headphones,828.89,5.00,0.10,3730.01,1198.30,Cash,
O07546,21-07-2023,C0715,49,Female,South,USA,Office Supplies,Notebook,651.38,5.00,0.16,2735.80,553.46,Cash,
O07547,07-11-2023,C0768,60,Female,South,Canada,Furniture,Desk,400.96,1.00,0.28,288.69,95.63,PayPal,
O07548,16-06-2024,C1463,51,Male,East,UK,Office Supplies,Notebook,846.45,1.00,0.16,711.02,80.91,Credit Card,
O07549,04-05-2024,C1707,41,Male,West,USA,Clothing,Jeans,171.29,4.00,0.18,561.83,62.63,Debit Card,
O07550,23-03-2024,C0343,43,Female,East,UK,Furniture,Chair,990.62,4.00,0.16,3328.48,1123.39,PayPal,
O07551,01-01-2024,C0992,34,Male,West,UK,Office Supplies,Stapler,736.83,2.00,0.01,1458.92,194.80,Cash,
O07552,16-02-2023,C0492,24,Female,East,USA,Office Supplies,Printer Paper,351.74,1.00,0.15,298.98,91.42,Debit Card,
O07553,06-02-2023,C1544,38,Male,West,Australia,Office Supplies,Notebook,514.77,5.00,0.27,1878.91,402.39,PayPal,
O07554,23-09-2023,C1823,63,Male,South,USA,Electronics,Laptop,286.79,4.00,0.29,814.48,101.20,Credit Card,
O07555,28-03-2024,C0718,44,Male,South,Germany,Office Supplies,Notebook,274.99,3.00,0.22,643.48,134.29,Cash,
O07556,06-03-2024,C0435,36,Female,East,India,Office Supplies,Pen Set,140.83,1.00,0.06,132.38,38.21,PayPal,
O07557,18-08-2023,C1124,53,Female,North,India,Office Supplies,Stapler,436.45,1.00,0.05,414.63,43.42,PayPal,
O07558,30-03-2024,C1858,61,Male,South,UK,Electronics,Smartphone,171.38,5.00,0.02,839.76,268.64,Credit Card,
O07559,01-06-2024,C1614,47,Male,South,India,Clothing,Jacket,525.68,1.00,0.27,383.75,82.91,Cash,
O07560,19-07-2023,C1558,50,Male,East,India,Furniture,Cabinet,331.33,2.00,0.09,603.02,121.34,PayPal,
O07561,12-02-2024,C1364,50,Male,North,India,Electronics,Tablet,165.00,4.00,0.23,508.20,103.14,Cash,
O07562,26-01-2024,C0753,44,Female,North,Germany,Electronics,Laptop,968.53,5.00,0.06,4552.09,734.81,PayPal,
O07563,14-02-2023,C1509,19,Female,South,Canada,Furniture,Sofa,603.70,5.00,0.21,2384.62,271.45,Credit Card,
O07564,23-08-2023,C1318,33,Male,West,Australia,Office Supplies,Printer Paper,175.18,3.00,0.05,499.26,115.86,PayPal,
O07565,31-03-2023,C0900,58,Female,East,Germany,Clothing,Shoes,825.42,5.00,0.16,3466.76,565.55,Credit Card,
O07566,26-03-2023,C0796,39,Female,West,UK,Office Supplies,Notebook,363.20,3.00,0.10,980.64,285.20,PayPal,
O07567,04-04-2023,C0899,20,Female,East,Canada,Clothing,Jeans,769.13,4.00,0.11,2738.10,537.42,PayPal,
O07568,09-09-2023,C0286,65,Male,West,Germany,Clothing,Jeans,431.43,3.00,0.02,1268.40,310.86,Cash,
O07569,17-03-2024,C0285,24,Male,West,Germany,Furniture,Sofa,11.52,4.00,0.00,46.08,11.27,Credit Card,
O07570,01-05-2024,C1032,58,Female,West,Germany,Furniture,Sofa,188.90,2.00,0.06,355.13,53.96,Debit Card,
O07571,01-01-2024,C0895,28,Female,South,Germany,Electronics,Laptop,573.16,5.00,0.20,2292.64,722.35,Credit Card,
O07572,15-02-2024,C0006,36,Female,East,USA,Office Supplies,Pen Set,949.44,1.00,0.02,930.45,111.41,PayPal,
O07573,25-06-2023,C0864,41,Female,North,UK,Office Supplies,Pen Set,871.71,5.00,0.22,3399.67,885.53,PayPal,
O07574,03-05-2024,C0206,37,Female,South,Canada,Office Supplies,Notebook,612.08,2.00,0.10,1101.74,368.74,PayPal,
O07575,21-06-2023,C1283,54,Female,North,Canada,Office Supplies,Printer Paper,38.66,4.00,0.14,132.99,29.46,Debit Card,
O07576,24-06-2024,C1450,31,Male,West,Australia,Office Supplies,Notebook,974.00,2.00,0.03,1889.56,552.23,Debit Card,
O07577,22-08-2023,C0782,40,Female,South,Germany,Furniture,Desk,427.36,3.00,0.11,1141.05,248.06,Cash,
O07578,23-04-2023,C0525,24,Male,North,UK,Office Supplies,Printer Paper,990.32,3.00,0.28,2139.09,481.02,Credit Card,
O07579,27-02-2024,C1799,49,Male,East,Australia,Furniture,Chair,726.67,3.00,0.09,1983.81,223.18,PayPal,
O07580,07-04-2024,C0642,44,Female,East,UK,Electronics,Headphones,382.28,1.00,0.05,363.17,92.10,PayPal,
O07581,28-08-2023,C0623,50,Female,East,UK,Electronics,Headphones,889.62,5.00,0.15,3780.89,621.13,Debit Card,
O07582,21-06-2024,C1156,30,Male,East,UK,Electronics,Laptop,144.27,2.00,0.19,233.72,32.62,Debit Card,
O07583,05-06-2023,C1037,51,Female,West,Germany,Office Supplies,Pen Set,132.74,2.00,0.09,241.59,24.97,PayPal,
O07584,03-05-2024,C0529,33,Male,East,USA,Furniture,Cabinet,533.84,5.00,0.29,1895.13,296.82,PayPal,
O07585,28-01-2023,C0948,36,Male,West,Germany,Furniture,Desk,857.23,5.00,0.06,4028.98,881.67,Cash,
O07586,26-07-2023,C0497,60,Male,South,India,Clothing,Shoes,468.24,1.00,0.30,327.77,98.44,Cash,
O07587,22-01-2024,C1139,18,Female,West,USA,Clothing,T-Shirt,204.14,2.00,0.09,371.53,103.69,Credit Card,
O07588,20-03-2024,C1268,19,Male,East,Australia,Clothing,Shoes,274.40,1.00,0.12,241.47,78.96,Credit Card,
O07589,09-01-2023,C0889,54,Male,South,UK,Electronics,Laptop,220.85,2.00,0.13,384.28,44.54,Credit Card,
O07590,13-09-2023,C1648,50,Male,West,UK,Office Supplies,Stapler,179.79,2.00,0.06,338.01,82.07,Debit Card,
O07591,02-07-2023,C0823,44,Female,East,India,Clothing,Jeans,932.37,2.00,0.14,1603.68,243.64,PayPal,
O07592,03-05-2024,C1223,64,Female,South,India,Office Supplies,Pen Set,618.23,5.00,0.23,2380.19,441.28,Debit Card,
O07593,27-04-2023,C1830,62,Female,West,Canada,Clothing,Jeans,551.63,5.00,0.06,2592.66,392.78,Credit Card,
O07594,08-09-2023,C1829,53,Female,East,Germany,Furniture,Sofa,618.80,3.00,0.23,1429.43,185.07,PayPal,
O07595,18-12-2023,C1538,50,Female,West,USA,Office Supplies,Notebook,820.74,3.00,0.26,1822.04,551.29,Credit Card,
O07596,29-05-2024,C1207,59,Male,South,Canada,Electronics,Laptop,530.66,1.00,0.16,445.75,139.75,PayPal,
O07597,06-02-2023,C0940,59,Male,East,Canada,Furniture,Desk,529.02,1.00,0.01,523.73,163.19,Credit Card,
O07598,04-01-2024,C1403,49,Male,West,Germany,Furniture,Chair,576.64,5.00,0.25,2162.40,269.98,Credit Card,
O07599,09-02-2024,C0148,55,Female,South,Australia,Furniture,Chair,858.36,2.00,0.05,1630.88,311.77,PayPal,
O07600,17-10-2023,C0079,52,Male,South,Germany,Furniture,Cabinet,710.51,4.00,0.22,2216.79,276.69,Credit Card,
O07601,21-11-2023,C0129,33,Female,West,India,Electronics,Smartphone,32.42,4.00,0.18,106.34,12.79,Debit Card,
O07602,21-08-2023,C1142,34,Male,East,Australia,Office Supplies,Pen Set,665.14,5.00,0.22,2594.05,546.70,Credit Card,
O07603,19-06-2023,C0635,20,Female,South,Canada,Furniture,Cabinet,510.53,5.00,0.10,2297.38,785.31,Credit Card,
O07604,04-10-2023,C0996,60,Female,West,Canada,Furniture,Chair,884.09,1.00,0.15,751.48,99.92,PayPal,
O07605,17-04-2023,C1065,58,Female,West,Canada,Clothing,Jacket,498.46,2.00,0.28,717.78,144.21,Cash,
O07606,21-09-2023,C1668,58,Male,West,Canada,Electronics,Smartphone,520.57,1.00,0.14,447.69,119.86,Credit Card,
O07607,22-11-2023,C0336,61,Male,East,Germany,Furniture,Cabinet,921.63,2.00,0.02,1806.39,237.36,PayPal,
O07608,30-05-2023,C1258,61,Male,West,India,Office Supplies,Stapler,652.12,4.00,0.10,2347.63,264.77,Debit Card,
O07609,13-01-2023,C0133,51,Female,North,Germany,Office Supplies,Pen Set,40.09,3.00,0.10,108.24,27.33,Cash,
O07610,04-04-2024,C1286,25,Female,South,Australia,Office Supplies,Notebook,922.88,1.00,0.10,830.59,222.43,Debit Card,
O07611,28-02-2023,C0578,42,Female,East,India,Office Supplies,Pen Set,475.13,1.00,0.06,446.62,120.03,Cash,
O07612,08-11-2023,C0857,43,Male,East,Australia,Office Supplies,Printer Paper,599.95,3.00,0.21,1421.88,253.90,Credit Card,
O07613,09-04-2024,C1829,29,Female,West,UK,Electronics,Laptop,246.29,2.00,0.07,458.10,118.95,Credit Card,
O07614,13-07-2023,C0313,18,Male,West,USA,Office Supplies,Stapler,155.19,3.00,0.01,460.91,82.09,Credit Card,
O07615,08-08-2023,C1826,44,Female,North,Australia,Office Supplies,Stapler,169.08,3.00,0.20,405.79,59.54,Credit Card,
O07616,10-05-2023,C0222,20,Female,South,Germany,Clothing,Jeans,944.72,4.00,0.06,3552.15,411.72,Credit Card,
O07617,06-03-2024,C0536,47,Female,North,Germany,Clothing,Jeans,355.42,2.00,0.24,540.24,113.08,PayPal,
O07618,19-06-2024,C0032,38,Female,North,Canada,Electronics,Headphones,527.19,1.00,0.25,395.39,84.88,Credit Card,
O07619,09-05-2024,C0805,30,Male,South,UK,Office Supplies,Pen Set,141.93,2.00,0.10,255.47,81.70,Debit Card,
O07620,23-08-2023,C1531,63,Female,East,India,Furniture,Chair,294.30,5.00,0.21,1162.49,187.07,Debit Card,
O07621,12-04-2023,C0890,53,Male,West,Canada,Furniture,Cabinet,774.08,5.00,0.12,3405.95,907.33,PayPal,
O07622,12-02-2023,C1495,28,Male,South,Germany,Electronics,Laptop,945.83,1.00,0.17,785.04,122.21,Credit Card,
O07623,01-05-2024,C0556,58,Male,West,India,Clothing,T-Shirt,387.47,5.00,0.21,1530.51,243.22,PayPal,
O07624,27-05-2024,C1750,63,Female,South,Germany,Furniture,Sofa,721.63,3.00,0.02,2121.59,509.41,PayPal,
O07625,07-01-2024,C0821,40,Female,West,USA,Electronics,Smartphone,525.38,5.00,0.07,2443.02,506.03,Credit Card,
O07626,01-01-2023,C0771,56,Female,East,India,Clothing,Shoes,750.11,2.00,0.25,1125.16,202.54,PayPal,
O07627,06-07-2023,C0862,22,Female,South,Germany,Electronics,Laptop,934.42,4.00,0.04,3588.17,399.04,Cash,
O07628,12-02-2023,C0398,58,Female,North,UK,Office Supplies,Printer Paper,133.24,4.00,0.07,495.65,129.39,Cash,
O07629,16-07-2023,C1360,26,Male,East,UK,Electronics,Laptop,12.51,3.00,0.15,31.90,9.18,PayPal,
O07630,20-11-2023,C1234,28,Female,North,Canada,Office Supplies,Pen Set,50.71,5.00,0.01,251.01,64.47,Debit Card,
O07631,09-08-2023,C1778,32,Female,South,USA,Clothing,Jacket,277.87,4.00,0.28,800.27,97.12,Debit Card,
O07632,06-07-2023,C1450,40,Female,East,USA,Office Supplies,Stapler,321.36,4.00,0.13,1118.33,233.90,Credit Card,
O07633,09-10-2023,C0334,58,Male,North,USA,Electronics,Headphones,862.99,1.00,0.21,681.76,161.70,Debit Card,
O07634,13-01-2024,C1080,45,Male,West,UK,Office Supplies,Pen Set,95.55,3.00,0.21,226.45,68.44,Credit Card,
O07635,06-11-2023,C0572,54,Female,South,Germany,Office Supplies,Stapler,850.09,3.00,0.14,2193.23,582.00,Debit Card,
O07636,23-02-2024,C1820,60,Male,East,Canada,Electronics,Tablet,53.19,3.00,0.03,154.78,34.23,Debit Card,
O07637,21-10-2023,C1975,41,Male,East,Germany,Furniture,Sofa,225.01,5.00,0.09,1023.80,224.47,Cash,
O07638,26-06-2023,C0437,43,Male,South,Canada,Furniture,Cabinet,656.69,4.00,0.04,2521.69,452.77,Cash,
O07639,27-01-2024,C0838,56,Female,South,India,Office Supplies,Printer Paper,894.60,1.00,0.24,679.90,167.44,Cash,
O07640,26-11-2023,C1218,37,Male,East,Canada,Office Supplies,Stapler,465.12,5.00,0.14,2000.02,313.63,Credit Card,
O07641,08-01-2024,C0376,63,Female,South,UK,Electronics,Laptop,804.81,4.00,0.04,3090.47,953.02,Cash,
O07642,26-05-2023,C1977,58,Female,North,USA,Furniture,Sofa,640.21,5.00,0.24,2432.80,748.83,Cash,
O07643,10-03-2023,C0346,45,Female,South,Germany,Clothing,T-Shirt,475.60,2.00,0.26,703.89,91.30,PayPal,
O07644,29-01-2023,C0974,34,Male,North,Germany,Furniture,Chair,441.85,1.00,0.28,318.13,84.54,Debit Card,
O07645,15-08-2023,C0047,55,Male,West,USA,Furniture,Desk,508.77,3.00,0.17,1266.84,146.18,PayPal,
O07646,08-02-2024,C1374,33,Male,East,UK,Office Supplies,Printer Paper,705.80,1.00,0.19,571.70,76.58,PayPal,
O07647,20-03-2023,C1433,62,Female,East,Germany,Furniture,Chair,437.28,1.00,0.06,411.04,115.56,Cash,
O07648,18-05-2024,C0658,21,Male,West,India,Clothing,Jacket,657.10,5.00,0.25,2464.12,255.57,Cash,
O07649,28-01-2024,C1583,58,Female,South,Canada,Electronics,Tablet,693.04,3.00,0.04,1995.96,365.75,Debit Card,
O07650,07-02-2024,C0400,41,Male,East,UK,Clothing,Jeans,999.42,4.00,0.10,3597.91,783.87,Cash,
O07651,03-02-2024,C0150,33,Male,South,USA,Office Supplies,Notebook,115.05,3.00,0.12,303.73,67.73,Credit Card,
O07652,13-10-2023,C0295,27,Female,West,Canada,Furniture,Desk,390.04,2.00,0.29,553.86,140.65,PayPal,
O07653,19-01-2024,C0602,60,Male,North,UK,Clothing,Jeans,596.69,2.00,0.26,883.10,96.61,Credit Card,
O07654,08-07-2023,C1774,37,Male,South,Germany,Electronics,Smartphone,339.79,3.00,0.05,968.40,251.55,PayPal,
O07655,18-11-2023,C1048,20,Male,South,UK,Office Supplies,Printer Paper,305.41,2.00,0.29,433.68,106.84,PayPal,
O07656,07-05-2024,C0064,57,Female,East,Canada,Office Supplies,Printer Paper,219.58,1.00,0.05,208.60,55.27,PayPal,
O07657,18-01-2024,C1871,28,Female,South,Germany,Office Supplies,Pen Set,351.34,5.00,0.19,1422.93,458.63,Credit Card,
O07658,29-04-2023,C1291,62,Male,South,Australia,Electronics,Headphones,688.28,5.00,0.27,2512.22,269.46,Credit Card,
O07659,23-06-2024,C1384,47,Female,West,UK,Electronics,Headphones,505.01,5.00,0.01,2499.80,464.75,Cash,
O07660,24-08-2023,C0447,58,Male,East,Australia,Furniture,Sofa,906.10,5.00,0.14,3896.23,1347.83,Debit Card,
O07661,21-12-2023,C1894,64,Male,North,India,Clothing,Jeans,261.39,3.00,0.22,611.65,129.27,Debit Card,
O07662,03-12-2023,C1111,58,Female,South,USA,Furniture,Chair,441.73,4.00,0.11,1572.56,409.28,Debit Card,
O07663,30-08-2023,C1839,60,Male,East,India,Furniture,Chair,557.33,3.00,0.10,1504.79,377.06,Credit Card,
O07664,04-12-2023,C0388,65,Male,West,Australia,Clothing,T-Shirt,966.07,2.00,0.05,1835.53,517.94,PayPal,
O07665,11-08-2023,C1618,39,Female,East,Germany,Electronics,Laptop,833.64,4.00,0.25,2500.92,862.49,Credit Card,
O07666,17-02-2023,C1650,35,Female,West,India,Office Supplies,Notebook,687.82,4.00,0.27,2008.43,338.98,Cash,
O07667,05-07-2023,C1032,55,Female,South,USA,Electronics,Smartphone,748.49,1.00,0.18,613.76,130.47,Debit Card,
O07668,09-05-2024,C0251,27,Female,South,Germany,Office Supplies,Pen Set,485.37,1.00,0.24,368.88,46.37,Credit Card,
O07669,17-06-2024,C0746,19,Female,North,Canada,Clothing,T-Shirt,461.35,4.00,0.10,1660.86,199.07,Cash,
O07670,21-03-2023,C0064,26,Female,West,Canada,Clothing,Jeans,227.60,5.00,0.13,990.06,250.18,Credit Card,
O07671,14-02-2023,C0985,53,Male,South,Germany,Office Supplies,Stapler,703.24,1.00,0.26,520.40,147.10,Cash,
O07672,06-01-2024,C1166,49,Male,South,UK,Electronics,Tablet,121.84,1.00,0.20,97.47,16.94,Cash,
O07673,22-02-2023,C0193,49,Female,North,UK,Office Supplies,Pen Set,982.52,2.00,0.07,1827.49,261.78,Credit Card,
O07674,23-11-2023,C0617,31,Male,North,Germany,Furniture,Chair,217.42,3.00,0.21,515.29,108.77,Credit Card,
O07675,18-10-2023,C0887,53,Female,West,Australia,Clothing,Jeans,162.74,1.00,0.08,149.72,19.05,Debit Card,
O07676,06-01-2024,C1493,35,Male,North,India,Office Supplies,Notebook,955.37,4.00,0.03,3706.84,588.37,Credit Card,
O07677,06-12-2023,C0398,44,Male,West,USA,Office Supplies,Stapler,784.96,2.00,0.28,1130.34,171.24,Credit Card,
O07678,03-02-2024,C1584,58,Female,East,Australia,Office Supplies,Stapler,159.50,2.00,0.26,236.06,24.07,Credit Card,
O07679,29-03-2024,C0494,45,Female,West,USA,Electronics,Headphones,741.46,3.00,0.02,2179.89,478.96,PayPal,
O07680,16-03-2023,C1559,25,Female,East,UK,Electronics,Laptop,361.22,5.00,0.26,1336.51,280.44,Cash,
O07681,25-10-2023,C1835,32,Female,North,Australia,Office Supplies,Notebook,738.00,5.00,0.05,3505.50,1169.53,PayPal,
O07682,03-01-2023,C1311,40,Male,West,Germany,Electronics,Laptop,890.17,1.00,0.22,694.33,144.47,Credit Card,
O07683,18-10-2023,C1293,58,Male,North,India,Electronics,Tablet,794.92,2.00,0.03,1542.14,356.34,Credit Card,
O07684,09-05-2023,C0112,33,Female,South,Germany,Clothing,Jeans,214.67,3.00,0.13,560.29,90.09,PayPal,
O07685,02-07-2023,C0006,46,Female,East,UK,Clothing,Jacket,174.24,3.00,0.22,407.72,98.53,Debit Card,
O07686,16-05-2023,C1594,35,Male,East,Australia,Office Supplies,Notebook,760.21,4.00,0.04,2919.21,535.31,Credit Card,
O07687,30-01-2023,C1000,32,Female,North,Australia,Electronics,Laptop,921.93,3.00,0.02,2710.47,277.26,PayPal,
